index,origin,source_name,calib_name,sha256
98,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_170.jpg,0098_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_170.jpg,6e198adabc2e36059b1cc843b5966a843ed89d1f10cc9efa20fd724fbabb14b4
99,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_189.jpg,0099_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_189.jpg,6640382454fa8c18e7e00912ea304a1a198bf3a58bb8b96a7963f9f4c83c9dc1
100,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_226.jpg,0100_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_226.jpg,2445846a0b31d5855d53e6d7044438b7163990cc445be03a6959b3177a134eeb
101,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_244.jpg,0101_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_244.jpg,45458e2fb6b77c7e0157d957da668d1d986eab445b200c0f4f4fe075a6ad56e6
102,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_262.jpg,0102_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_262.jpg,19e113196a633a8312bd5206e23509d31504839a7dc9e4cf08df4fd76427a9da
103,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_281.jpg,0103_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_281.jpg,730f1a84b5af765782f6038f84d4e653778004cebdce1a5be306f5bf8b0c6f61
104,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_299.jpg,0104_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_299.jpg,e99f5d624487eca88d3bfe4276d3cc91c668f118a92a06d9f46b5fb3afe18482
105,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_318.jpg,0105_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_318.jpg,a4c990f337b6dbeb917823a1fbe0393e7de16ffc1304092f97f8c0de065cbfb5
106,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_337.jpg,0106_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_337.jpg,7183e9e03ee7dfaf8837d085ef6fcb4de73bd7a40f6ef947a7fb5c626b6b1ed6
107,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_375.jpg,0107_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_375.jpg,b27a08178f82bc6fc81b88e00136423fb40e2af145ea94cbfc5b0c09dd19b318
108,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_393.jpg,0108_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_393.jpg,239a3e017bbc7c88cb08b38789bd7f8cae0a8a2e47d88784450cb847e18d06c7
109,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_412.jpg,0109_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_412.jpg,cfee287fb6eb1188bf1ee9e29f9098ce6c66a0a89250dcbe77dfe1c67e3fc57a
110,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_430.jpg,0110_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_430.jpg,5b631ac36e5d82e7c4145220011ec629d2580153bbc9dfa2dcabe7f192f2b53a
111,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_448.jpg,0111_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_13_x264_frame_448.jpg,bbac42908f8a92483d070794f3a53058cb5c75062bd28aacd00c94f11c2f65b1
112,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_6_x264_frame_3.jpg,0112_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_6_x264_frame_3.jpg,4b9b5f2ca714c0705a1a0f9f7e9b4e862907c574a4f2419c719a20652fe44b40
113,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1.jpg,0113_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1.jpg,3e642108e75cd2856cf4f39c1665d1df2e6394a805ba3d659d6ee31665386db5
114,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_19.jpg,0114_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_19.jpg,049cb391a4c35b49d93f411b7684c812b28bcec03b65d297f86077bdd6014860
115,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_36.jpg,0115_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_36.jpg,fa0d426d29be9737aea2ea7c122f82bfcc6cb29ce5c95b1c861e011958ac99e9
116,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_55.jpg,0116_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_55.jpg,519ecf527f9aaccd9c4e3d2151e128ba0ffc47da3d637c121a90f2475fd0879c
117,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_75.jpg,0117_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_75.jpg,bd6531765723cd38ee283b8d3e8c7d6c32bed6fb884127a1a879dbf511716b16
118,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_93.jpg,0118_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_93.jpg,325452493b7d4dc7fc430bb419ea1e7b50ccac4bc6a304b84794cd3962b0f3e9
119,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_166.jpg,0119_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_166.jpg,3b16909afcf6d1b7c62e6d75f838cde017c4bdbc9b2b479afafed0ec3363efc2
120,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_188.jpg,0120_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_188.jpg,21aed2dee4ae092538de153cddd7efc4979211e40c37dc8ad9fe02c548cd0d93
121,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_212.jpg,0121_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_212.jpg,78ebc8a34a9d1da89ee4e64507a8f64e510295fa62176c808d0c744179d1998c
122,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_248.jpg,0122_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_248.jpg,bab491a114afa714b03614a3d8bf6a8d2ae5c5bfa3f51fc22faad19e38d03c32
123,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_363.jpg,0123_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_363.jpg,11399044dab97d2f73f4f09205d393361ac25a3b6aa802297085bb429520a9a0
124,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_381.jpg,0124_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_381.jpg,0bd2cfed865060dd623c62cd2f0d0edd4e9ca338eb257dce2f0d8535c033d613
125,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_403.jpg,0125_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_403.jpg,6881e77797ef1146d7d5f3eac655c58852d26df9bb59bde1b1f61b71a904d490
126,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_439.jpg,0126_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_439.jpg,574ce881bcd620b7e1e0eb851d62dec573c97082ebc0ea3a57222db0c82f8d4d
127,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_459.jpg,0127_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_459.jpg,da3dfecaa65c8c7a0008dac72dcc800e64e7c98fb92a299b2c2b065204c6b4a2
128,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_485.jpg,0128_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_485.jpg,513611036f5cd1154dcbf6714c0ce1cfedda276c3383fbd3e8c3b88b87716373
129,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_505.jpg,0129_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_505.jpg,1685cda57d5b84321a2d87a2715c7f3a201252b05478c706a408dd46530fb44f
130,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_831.jpg,0130_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_831.jpg,7300192b19a927ce58ecdf2ad57c00bb205a2c25b186b49ec2b1b2ebbeee3adb
131,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_849.jpg,0131_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_849.jpg,a805d6fe0b99b3904b183ab31a2e20c413781a4cb942730cfb9b7e2b9ec80a84
132,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_885.jpg,0132_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_885.jpg,d7f2e52cde5926a523b728c81715d6ccb4175b4f78647e9cc00ab1468addf129
133,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_906.jpg,0133_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_906.jpg,17282921f798e933ac0e9b262963ca3119dc74f9ff44245cf5c6ecb751869aaf
134,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_924.jpg,0134_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_924.jpg,9abc90e045bf3a5d3135f2ce999303b91cae7a83434409eb7aca44ccf3f76015
135,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_941.jpg,0135_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_941.jpg,a7bf88a01497fc46afb5c78193b7a5e2aa851efbac1934468f4916ef1379b62c
136,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_959.jpg,0136_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_959.jpg,a3a1949ee198564306b629e9523aebb23b5ff36786e1ff9da4d8774ba372e691
137,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_976.jpg,0137_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_976.jpg,70ba694dff209bf36924feff90c8b2bf9363e45e58ce08af387178c4f37db05c
138,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_994.jpg,0138_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_994.jpg,738c30054c7f74fcff83ee23f9110126667bfe4583ea87eec716a3fd567d331c
139,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1011.jpg,0139_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1011.jpg,c3f1ff8e355a4cbca70150eaf025b0611e0678500bdee3e80c4ee237a5edee63
140,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1030.jpg,0140_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1030.jpg,1eeb575f0ee0c8ea18d5dff62ac3c4f487fd7cbe5846fcfa81a7296827a84986
141,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1047.jpg,0141_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1047.jpg,ed6de7922be368f13eaa856e03afef4454d78f10f3d8a42e1f254f7217d9b850
142,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1065.jpg,0142_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1065.jpg,08835dc6f9bc04b2599f6e7ad4cb9bd3492edcc6a7257c237902602b7871148a
143,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1082.jpg,0143_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1082.jpg,b4b097058ff443b2b3301e571e11bb297e343c7eddc10fe8375545803cd92986
144,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1100.jpg,0144_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1100.jpg,d79229cdf0940a35191b85d681e6ffb2ae56a2007d9a2bd55340a2f3e8d37a38
145,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1121.jpg,0145_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1121.jpg,228cff9ff14bd95d9a660300c82eaa7d599ebbf3ab2e1ba9d37dbf04258d7121
146,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1152.jpg,0146_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1152.jpg,d8754daee554fb6f8562b26c69270a24de8d3576ba7edacc875e1121e58fdfa3
147,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1278.jpg,0147_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1278.jpg,1013ffa6dad3e56767a0a3ba9d1aa661e368fcf6ac1302eedb56847943e22915
148,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1604.jpg,0148_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1604.jpg,0de0098571a1421a554f69480c1c61d64ab9ea167dbd1be71b43d6fcae16a46b
149,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1625.jpg,0149_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1625.jpg,ade08cb7bf2b11b749647e64f9217e112febfc2ef56effc18b9b095cd7cca9cc
150,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1646.jpg,0150_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1646.jpg,b040f55a72fd9db0a607388c7225ddc96e93a5a13627909f6621ffa555c7c4c7
151,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1669.jpg,0151_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1669.jpg,0f5f9a48984a87d4ee34cd6fa138b10ed0320d583f0c23fb4aee600031e4860b
152,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1688.jpg,0152_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1688.jpg,7d581092ba62a8c0e91e17a56b82b23673fd693f18205f8acf54bbb32b9ecddb
153,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1706.jpg,0153_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1706.jpg,0a2776c0ffac7f6a3d6d509f4cc7315c56986cc2374b8eb4cb0c9ef6bc722b21
154,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1723.jpg,0154_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1723.jpg,79100204cdbe831f01a36a8d364a63f1da5a953eb71b8ab73b83bb7b13afa4e5
155,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1744.jpg,0155_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1744.jpg,12e67b1d3d3961075720bd17f6282673d7851acfb736fc1228de4e9dfe5a9988
156,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1762.jpg,0156_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1762.jpg,1a64294e959de5a0bf1a2c459517c1bba206e963900e81ef7146de119139591c
157,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1786.jpg,0157_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1786.jpg,c7f7c0f7b59f631d199b86b19c1e86bb1167d2d66e9f93ce12cee6bd84e64e3e
158,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1805.jpg,0158_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_1805.jpg,ecec145f351fd3d07530df0cea5033b3212ffd3fcf5ef6fa25cffc3fc951ae42
159,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2649.jpg,0159_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2649.jpg,67423080e0b33f6993510f039d85db02d092eb25318330e41d020b91d8dd644d
160,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2675.jpg,0160_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2675.jpg,b2f36a9e7ef340c4593a29abbf9ac385849df4aec9d80831696850ceee1ec3fb
161,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2702.jpg,0161_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2702.jpg,9fedaa6f7d98e7e506fdc36c2957c696149c3d3bc3f7833be2e67d1a00476245
162,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2732.jpg,0162_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2732.jpg,967b3a26b0384116376562f568f98fa87db783ce414c30afc8a254f77643e64b
163,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2776.jpg,0163_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2776.jpg,ca5b15ea767e7d028e34b527e12f117e47348b9b065d68cf93af5d1ef00a9593
164,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2795.jpg,0164_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2795.jpg,5690bdfeed1d108c13512d935a0262ba762405b93b0fa84a780fd06ec46a5a0b
165,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2812.jpg,0165_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2812.jpg,05017ae14272a931a1f20309e6f600b9792183289cff5e2c14fd6647f524b62e
166,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2830.jpg,0166_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2830.jpg,af7ea40db2714614384af3524697010a599fad5e00f3a1317afba462d4020c46
167,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2848.jpg,0167_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2848.jpg,fc80605201dea4d01533d99c2a18a5c112992d5975bb401ba41a50f2dc8faec3
168,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2924.jpg,0168_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2924.jpg,9714d47ac36f9996002a76787221830a96ff493a10bc8b09280780dcddcd0251
169,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2942.jpg,0169_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2942.jpg,a6645101da906a686e2a99c261924e471a1d0c715c4be38a805f55b2ce8ef36d
170,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2959.jpg,0170_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_2959.jpg,2f5a57f842ae07248e2e202115143996d8588e6259269f8b59f3d2c50e533356
171,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3026.jpg,0171_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3026.jpg,089d46764f2df4e5da4a82c998e196d368631a78dfea95d050bb41a02a71169d
172,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3046.jpg,0172_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3046.jpg,fdfb66d22532ad37af9552620ac2ff00d361b526e87dcb9ae03c60057f78b5d2
173,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3066.jpg,0173_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3066.jpg,22c30a50cf5e447517fa93ab538dcd98a5490b75c6c32e8d1548f870597324a1
174,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3083.jpg,0174_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3083.jpg,39df3ca7ce43faf5f01fc93b7f0dd7dc747ec4627e71999762970ead9e598007
175,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3106.jpg,0175_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3106.jpg,fbaedc1076e8a2ce828839ade38a53a140436dc7ab1fcd2b154b04a173e82b68
176,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3125.jpg,0176_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3125.jpg,ca93d97b6d5dbeb256d70893c41985cbd8b1e15a57f41a51c09a9e1c0cb2468d
177,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3147.jpg,0177_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3147.jpg,3361604d9d73d7eb99e8bb9d43270c780e6a80253330803b66e223a02d17fe7d
178,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3165.jpg,0178_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3165.jpg,a8bef70c05ff7f01e665a12b545ca5a63f8ae5b02b1ca45d7de304ec3e2c88ce
179,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3184.jpg,0179_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3184.jpg,3997b0bc30148866b613074252c0dc2eccbbccf1832938c5d8e34c3cae5ba1fd
180,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3203.jpg,0180_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3203.jpg,caa9a45ea91de03452a226e3a54af89d29ee4eea1b297beb3c9635afdc50d98e
181,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3506.jpg,0181_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3506.jpg,af6034ce5f41e9c2f2a8ca929931528a2e6d73b76fa01c46da3fea15a67271cc
182,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3524.jpg,0182_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3524.jpg,e83520440d56f49e52ab5b000f8dffa31766398fe58fc781a1bd5504b4484f55
183,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3570.jpg,0183_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3570.jpg,37bc14305adc1e8f49a620219b61f9dca0b825b055743ca040b70f6e14557e69
184,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3631.jpg,0184_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3631.jpg,77f3df9b8d109be3edc16e8ea5edc49284fabf7f0856fc6d55ec239d93b5bdbc
185,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3698.jpg,0185_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3698.jpg,89f7f7e5d211feea19bf86fd9b06f78b0cb05c0af6996c70d12b2f3e14f6d873
186,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3719.jpg,0186_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_8_x264_frame_3719.jpg,87b82dfebefa09737b7e11848f4583c7f76cc5337cad9fc3123fec7e727c94a4
187,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_9_x264_frame_1.jpg,0187_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_9_x264_frame_1.jpg,91caae2aebedbb8aa304ded218d07664ef9d440018b4674f4db83d761e9ba405
188,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_9_x264_frame_27.jpg,0188_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_9_x264_frame_27.jpg,62ff61d838110c9bbb99b108d15e9e7127e7cc9bb1f2c811553686850a6f60ce
189,cctv-gun/usrt,Cam7-From09-05-50To10-09-24_Segment_9_x264_frame_56.jpg,0189_cctv-gun-usrt_Cam7-From09-05-50To10-09-24_Segment_9_x264_frame_56.jpg,8ad534adf83233d20e1d6c508028bff1202d8c9be8f3a986fb1a3c7519cc1dc0
190,cctv-gun/ucf,0000.jpg,0190_cctv-gun-ucf_0000.jpg,0248d71c19e12f4eb2877ea780a7aae6136350c449c2278b254da736cbd552aa
191,cctv-gun/ucf,0023.jpg,0191_cctv-gun-ucf_0023.jpg,8a16e2a15b4c2b4e19b117a83b1880eef017b029c7d4f66adc1371c4bc50b32e
192,cctv-gun/ucf,0047.jpg,0192_cctv-gun-ucf_0047.jpg,0e1bbd7d4d3593c466723544cdc5fc236f542763d7e125fdb29f95bfa7004eec
193,cctv-gun/ucf,0070.jpg,0193_cctv-gun-ucf_0070.jpg,97cb8a4fb121734bf31e0495820e77049eae178b566f69099885704335c3b83b
194,cctv-gun/ucf,0094.jpg,0194_cctv-gun-ucf_0094.jpg,b49220bbcbba7737dc0dee2e447e7293f8c065fa04383f59265259d9b18bf538
195,cctv-gun/ucf,0117.jpg,0195_cctv-gun-ucf_0117.jpg,d42b14fd8569f3f507d95310ce99e31d0635dfce1e61b64bf00c05d1488c9b11
196,cctv-gun/ucf,0141.jpg,0196_cctv-gun-ucf_0141.jpg,9ebfba7009676596eabb7ab49c8c02f629d94d7711aaeffb4e3580874be87196
197,cctv-gun/ucf,0164.jpg,0197_cctv-gun-ucf_0164.jpg,34835e51835439a5b8fa65dd6338e25f1d42d113faad1f01b6ba5ee5d29210cc
198,cctv-gun/ucf,0188.jpg,0198_cctv-gun-ucf_0188.jpg,8144e217a53f431b0408f29c30108dc0c232ff36a6e5c57f7234634b951dd3a9
